rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
class	19	0.12809755993221805	0.8213356175002814	0.9951139999999998	0.36666666666666664	0.7857142857142857	0.5	11.0	3.0	19.0	14.0	0.3333333333333333	1.509532381116928	0.5719968127168343	0.5826453636110271
class	18	0.12809755993221805	0.8213356175002814	0.957965	0.3333333333333333	0.8333333333333334	0.47619047619047616	10.0	2.0	20.0	12.0	0.3125	0.9625487817771055	0.38735812544878706	0.49595019608350704
class	17	0.12809755993221805	0.8213356175002814	0.9956519999999999	0.35714285714285715	0.8333333333333334	0.5	10.0	2.0	18.0	12.0	0.3333333333333333	0.956447733413619	0.3849028829695547	0.5071344528826612
class	7	0.12809755993221805	0.8213356175002814	0.9979790000000002	0.32142857142857145	0.9	0.4736842105263158	9.0	1.0	19.0	10.0	0.3103448275862069	0.9991014047726678	0.4339042269545568	0.49967580471777995
class	8	0.12809755993221805	0.8213356175002814	0.993105	0.3333333333333333	0.7692307692307693	0.4651162790697674	10.0	3.0	20.0	13.0	0.30303030303030304	1.0615573808489775	0.4138706979772782	0.5064301671960758
class	15	0.12809755993221805	0.8213356175002814	0.9573700000000003	0.39285714285714285	0.8461538461538461	0.5365853658536585	11.0	2.0	17.0	13.0	0.36666666666666664	1.2890380274892854	0.5025588609535014	0.488225412791356
class	14	0.12809755993221805	0.8213356175002814	0.9888430000000002	0.35714285714285715	0.9090909090909091	0.5128205128205129	10.0	1.0	18.0	11.0	0.3448275862068966	0.942762506767778	0.39316250274248365	0.5608283428322529
class	13	0.12809755993221805	0.8213356175002814	0.991654	0.39285714285714285	0.9166666666666666	0.55	11.0	1.0	17.0	12.0	0.3793103448275862	1.1943484768967163	0.4806411850516043	0.5042966624457766
class	12	0.12809755993221805	0.8213356175002814	0.9901050000000001	0.37037037037037035	0.7692307692307693	0.5	10.0	3.0	17.0	13.0	0.3333333333333333	1.163651295523215	0.4536741796239011	0.5178365305912178
class	11	0.12809755993221805	0.8213356175002814	0.988303	0.3793103448275862	0.9166666666666666	0.5365853658536586	11.0	1.0	18.0	12.0	0.36666666666666664	1.1460699094186886	0.4612124602412994	0.49992235368981836
class	10	0.12809755993221805	0.8213356175002814	1.002389	0.36666666666666664	0.7857142857142857	0.5	11.0	3.0	19.0	14.0	0.3333333333333333	1.1876897159427924	0.4500431660254772	0.5066360242181146
