rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
class	1	0.1334792067480671	0.8389606396166619	1.0223210668215175	0.38461538461538464	0.8333333333333334	0.5263157894736842	10.0	2.0	16.0	12.0	0.35714285714285715	1.0637145929828518	0.42807024282928396	0.5221798333438984
class	0	0.1334792067480671	0.8389606396166619	1.0210756029616965	0.34615384615384615	0.9	0.5	9.0	1.0	17.0	10.0	0.3333333333333333	1.2058984694654276	0.5237150510244122	0.5160682468481971
class	9	0.1334792067480671	0.8389606396166619	0.9999300000000005	0.39285714285714285	0.8461538461538461	0.5365853658536585	11.0	2.0	17.0	13.0	0.36666666666666664	1.1708922810173856	0.4564972316553599	0.5109640113074034
order	0	0.1334792067480671	0.8389606396166619	0.8272046029616963	0.3023255813953488	1.0	0.46428571428571425	13.0	0.0	30.0	13.0	0.3023255813953488	1.215338969067201	0.47382571727263656	0.5168278014333249
order	9	0.1334792067480671	0.8389606396166619	1.0667740000000006	0.42857142857142855	1.0	0.6	18.0	0.0	24.0	18.0	0.42857142857142855	1.1757092709551484	0.40676749201663953	0.6369765922713055
order	8	0.1334792067480671	0.8389606396166619	1.0683159999999998	0.3953488372093023	1.0	0.5666666666666667	17.0	0.0	26.0	17.0	0.3953488372093023	1.0672536548180376	0.37669371318507433	0.6389388618290736
order	5	0.1334792067480671	0.8389606396166619	1.014117	0.4090909090909091	1.0	0.5806451612903226	18.0	0.0	26.0	18.0	0.4090909090909091	1.0019192803324368	0.3466402816853258	0.6186405265280152
order	4	0.1334792067480671	0.8389606396166619	0.9906630000000001	0.40476190476190477	1.0	0.576271186440678	17.0	0.0	25.0	17.0	0.40476190476190477	1.213119722294332	0.42817803496490286	0.5852709674789399
order	3	0.1334792067480671	0.8389606396166619	1.1338989999999993	0.36585365853658536	1.0	0.5357142857142857	15.0	0.0	26.0	15.0	0.36585365853658536	0.9613712211189168	0.35500494810902206	0.673040544510996
order	2	0.1334792067480671	0.8389606396166619	1.113651	0.3488372093023256	1.0	0.5172413793103449	15.0	0.0	28.0	15.0	0.3488372093023256	1.2311348949612204	0.4546204108255206	0.6505430582418501
