taxid	rank	pct	classification	pct_gs	sample	tool
1579	species		FN	0.0003	11	mOTUs-recall
1579.1	strain		FN	0.0003	11	mOTUs-recall
1582152	species		FN	0.8117	11	mOTUs-recall
1582152.1	strain		FN	0.8117	11	mOTUs-recall
1582153.1	strain		FN	0.002	11	mOTUs-recall
1582155.1	strain		FN	0.0219	11	mOTUs-recall
1595998	species		FN	0.6377	11	mOTUs-recall
1595998.1	strain		FN	0.6377	11	mOTUs-recall
1598146.1	strain		FN	0.5933	11	mOTUs-recall
1604355.1	strain		FN	0.4133	11	mOTUs-recall
1604356.1	strain		FN	0.5812	11	mOTUs-recall
1623286	genus		FN	0.2196	11	mOTUs-recall
1623289	genus		FN	0.8636	11	mOTUs-recall
1623305	genus		FN	7.1016	11	mOTUs-recall
1624	species		FN	0.0006	11	mOTUs-recall
1624.3	strain		FN	0.0006	11	mOTUs-recall
1636564.1	strain		FN	0.0325	11	mOTUs-recall
1636586.1	strain		FN	0.0466	11	mOTUs-recall
1637	genus		FN	0.0003	11	mOTUs-recall
1639	species		FN	0.0003	11	mOTUs-recall
1642588.1	strain		FN	0.6099	11	mOTUs-recall
1643822	order	0.1707546421620922	TP	0.1032	11	mOTUs-recall
1643824	family	0.04048212239880733	TP	0.0237	11	mOTUs-recall
1643826	family	0.1731536321924655	TP	0.1032	11	mOTUs-recall
1647988	family	0.6450757530888269	TP	0.1433	11	mOTUs-recall
1649459	genus		FN	0.0003	11	mOTUs-recall
165179	species		FN	0.0033	11	mOTUs-recall
165179.3	strain		FN	0.0033	11	mOTUs-recall
1654	genus	0.019491415381020668	TP	0.0023	11	mOTUs-recall
1673717	species	0.023023993826464948	FP		11	mOTUs-recall
1675602.1	strain		FN	0.0061	11	mOTUs-recall
1678	genus	0.37627696754386114	TP	0.2198	11	mOTUs-recall
1680	species	0.0150689670178131	TP	0.0101	11	mOTUs-recall
1680.19	strain		FN	0.0003	11	mOTUs-recall
1680.25	strain		FN	0.0097	11	mOTUs-recall
1681	species		FN	0.001	11	mOTUs-recall
1681.12	strain		FN	0.001	11	mOTUs-recall
169435	species		FN	0.0003	11	mOTUs-recall
169435.1	strain		FN	0.0003	11	mOTUs-recall
1701846.1	strain		FN	0.3198	11	mOTUs-recall
1703332	species	0.060252129011767276	TP	0.2078	11	mOTUs-recall
1703332.2	strain		FN	0.2078	11	mOTUs-recall
171549	order	44.934636435890866	TP	22.9933	11	mOTUs-recall
171550	family	0.4009810293126959	TP	0.177	11	mOTUs-recall
171552	family		FN	0.0033	11	mOTUs-recall
1720299	species	0.4560227140776466	FP		11	mOTUs-recall
173707	species		FN	0.2065	11	mOTUs-recall
173707.1	strain		FN	0.2065	11	mOTUs-recall
1759442	family		FN	0.0053	11	mOTUs-recall
1760	class	0.39408403174704826	TP	0.2224	11	mOTUs-recall
1762	family		FN	0.0003	11	mOTUs-recall
1763	genus		FN	0.0003	11	mOTUs-recall
1766253	genus		FN	0.0792	11	mOTUs-recall
1773	species		FN	0.0003	11	mOTUs-recall
1783272	kingdom		FN	25.5954	11	mOTUs-recall
1788294.1	strain		FN	0.8941	11	mOTUs-recall
1796613	species	4.257006384328725	FP		11	mOTUs-recall
180162	genus		FN	0.0006	11	mOTUs-recall
1843488	order	1.5374052971088197	TP	0.7786	11	mOTUs-recall
1843489	order	0.125885496363504	TP	0.0545	11	mOTUs-recall
1851469	order		FN	0.0053	11	mOTUs-recall
1852563.1	strain		FN	1.1873	11	mOTUs-recall
1853231	family	0.13877219215450035	TP	0.0721	11	mOTUs-recall
1862962	species		FN	0.2101	11	mOTUs-recall
1862962.1	strain		FN	0.2101	11	mOTUs-recall
186532	genus		FN	1.2987	11	mOTUs-recall
186777	genus		FN	0.2321	11	mOTUs-recall
186794	genus		FN	0.5153	11	mOTUs-recall
186801	class	44.877377447581715	TP	21.3682	11	mOTUs-recall
186802	order	44.87737744758171	TP	6.3835	11	mOTUs-recall
186803	family	31.695465822132153	TP	14.6953	11	mOTUs-recall
186804	family	0.4744888109077438	TP	0.2782	11	mOTUs-recall
186820	family		FN	0.0003	11	mOTUs-recall
186826	order	1.2552695979478417	TP	0.6663	11	mOTUs-recall
1868595.1	strain		FN	0.1362	11	mOTUs-recall
1870884	genus	0.021431108273443612	TP	0.0063	11	mOTUs-recall
1871022	species	0.040765825383467985	FP		11	mOTUs-recall
1871314.1	strain		FN	0.03	11	mOTUs-recall
187218	genus		FN	0.8651	11	mOTUs-recall
187327	species		FN	0.0013	11	mOTUs-recall
187327.1	strain		FN	0.0013	11	mOTUs-recall
1874589.1	strain		FN	0.3743	11	mOTUs-recall
187764	species		FN	0.381	11	mOTUs-recall
1880822.1	strain		FN	0.0994	11	mOTUs-recall
188913	species		FN	0.0006	11	mOTUs-recall
1891715	genus		FN	0.0234	11	mOTUs-recall
189330	genus	0.05027313812119022	TP	0.0284	11	mOTUs-recall
1896985	species	0.060252129011767276	FP		11	mOTUs-recall
1897495.1	strain		FN	0.4331	11	mOTUs-recall
1910951	genus		FN	0.5507	11	mOTUs-recall
1910952	genus		FN	0.3134	11	mOTUs-recall
1910992	genus		FN	0.6562	11	mOTUs-recall
1911008	species		FN	0.003	11	mOTUs-recall
1911010	species		FN	0.0329	11	mOTUs-recall
1913651	genus		FN	1.1112	11	mOTUs-recall
1913654	genus		FN	0.0061	11	mOTUs-recall
1913685	species		FN	0.0061	11	mOTUs-recall
1914201	species		FN	0.274	11	mOTUs-recall
1914852	genus		FN	0.2254	11	mOTUs-recall
1920753	genus		FN	1.0469	11	mOTUs-recall
1920755	species		FN	0.0844	11	mOTUs-recall
1920758	species		FN	0.5812	11	mOTUs-recall
1920865	genus		FN	0.0233	11	mOTUs-recall
1921544	genus		FN	0.6099	11	mOTUs-recall
1921553	genus		FN	0.1566	11	mOTUs-recall
1921555	species		FN	0.1566	11	mOTUs-recall
1924093	genus	0.02264335971846884	FP		11	mOTUs-recall
1926503.1	strain		FN	0.2196	11	mOTUs-recall
1930509	species		FN	1.232	11	mOTUs-recall
1930509.1	strain		FN	1.232	11	mOTUs-recall
1932361.1	strain		FN	0.032	11	mOTUs-recall
1933774.1	strain		FN	0.798	11	mOTUs-recall
1935188	genus	0.04009188220495107	FP		11	mOTUs-recall
1940789	species		FN	0.0027	11	mOTUs-recall
1940789.2	strain		FN	0.0027	11	mOTUs-recall
1945585	species		FN	0.0626	11	mOTUs-recall
1945587	species		FN	0.4881	11	mOTUs-recall
194924	family		FN	0.0003	11	mOTUs-recall
1965472.1	strain		FN	0.4715	11	mOTUs-recall
1977402	species		FN	0.056	11	mOTUs-recall
1977411	species		FN	0.2175	11	mOTUs-recall
1978007	order		FN	0.0536	11	mOTUs-recall
1981499.1	strain		FN	1.1112	11	mOTUs-recall
1981500.1	strain		FN	0.2254	11	mOTUs-recall
1982626	species		FN	0.0073	11	mOTUs-recall
1982626.2	strain		FN	0.0073	11	mOTUs-recall
1985303	genus		FN	0.3198	11	mOTUs-recall
1985305	species		FN	0.3198	11	mOTUs-recall
1985328	genus		FN	0.0994	11	mOTUs-recall
1985329	genus		FN	0.0236	11	mOTUs-recall
1985341	species		FN	0.0061	11	mOTUs-recall
1985342	species		FN	0.0175	11	mOTUs-recall
1985720	genus		FN	0.1587	11	mOTUs-recall
1985722	species		FN	0.1268	11	mOTUs-recall
1986034	species		FN	0.3134	11	mOTUs-recall
1987938	species		FN	0.5933	11	mOTUs-recall
2	domain	100.0	TP	49.5155	11	mOTUs-recall
2003188	species		FN	0.0237	11	mOTUs-recall
2003188.1	strain		FN	0.0237	11	mOTUs-recall
2005519	family	0.972514194441886	TP	0.4723	11	mOTUs-recall
2005525	family	1.0067114016240155	TP	0.5535	11	mOTUs-recall
2006174	species		FN	0.0032	11	mOTUs-recall
200643	class	44.93463643589087	TP	22.9933	11	mOTUs-recall
200940	phylum		FN	0.0003	11	mOTUs-recall
2011078	species		FN	0.1508	11	mOTUs-recall
2011087.1	strain		FN	0.5814	11	mOTUs-recall
2011088	species		FN	0.5814	11	mOTUs-recall
201174	phylum	1.2832903765395558	TP	0.7215	11	mOTUs-recall
2017081	species		FN	0.1097	11	mOTUs-recall
2017081.1	strain		FN	0.1097	11	mOTUs-recall
2021738	species		FN	0.1198	11	mOTUs-recall
2021738.1	strain		FN	0.1198	11	mOTUs-recall
2024334.1	strain		FN	0.3983	11	mOTUs-recall
2025659	species		FN	2.137	11	mOTUs-recall
2025659.1	strain		FN	2.137	11	mOTUs-recall
2029658.1	strain		FN	0.0504	11	mOTUs-recall
2029659.1	strain		FN	0.0092	11	mOTUs-recall
2029662.1	strain		FN	0.4142	11	mOTUs-recall
2029665.1	strain		FN	1.9754	11	mOTUs-recall
2029667.1	strain		FN	0.6092	11	mOTUs-recall
2029671.1	strain		FN	0.1631	11	mOTUs-recall
2029675.1	strain		FN	0.3045	11	mOTUs-recall
203490	class	0.45066023436057706	TP	0.2181	11	mOTUs-recall
203491	order	0.450660234360577	TP	0.2181	11	mOTUs-recall
203492	family	0.45699171323358145	TP	0.2181	11	mOTUs-recall
203494	class	0.636138428004156	TP	0.1433	11	mOTUs-recall
2037	order	0.019408461840841336	TP	0.0023	11	mOTUs-recall
2049	family	0.019681137920809107	TP	0.0023	11	mOTUs-recall
207244	genus	3.7399848414238686	TP	0.9516	11	mOTUs-recall
2082587	genus		FN	0.0237	11	mOTUs-recall
208479	species	0.01118621995694114	TP	0.0187	11	mOTUs-recall
208479.6	strain		FN	0.0187	11	mOTUs-recall
209	genus	0.12660844549451877	TP	0.0848	11	mOTUs-recall
210	species	0.128736729164202	TP	0.0848	11	mOTUs-recall
2109687	species		FN	0.0922	11	mOTUs-recall
2109687.1	strain		FN	0.0922	11	mOTUs-recall
213115	order		FN	0.0003	11	mOTUs-recall
213769	species		FN	0.2686	11	mOTUs-recall
213774.1	strain		FN	1.3828	11	mOTUs-recall
213849	order	0.1260696124459656	TP	0.0848	11	mOTUs-recall
2163605.1	strain		FN	0.1677	11	mOTUs-recall
216572	family	0.16108363785600802	TP	5.5535	11	mOTUs-recall
216816	species		FN	0.0023	11	mOTUs-recall
216816.5	strain		FN	0.0023	11	mOTUs-recall
216851	genus	6.798549909007473	TP	3.4521	11	mOTUs-recall
2169574	family		FN	0.9614	11	mOTUs-recall
2169662	genus		FN	0.6377	11	mOTUs-recall
2169663	genus		FN	0.3237	11	mOTUs-recall
2169669	genus		FN	0.267	11	mOTUs-recall
2169700	species		FN	0.267	11	mOTUs-recall
2169921	species		FN	0.1107	11	mOTUs-recall
2219049	genus		FN	1.232	11	mOTUs-recall
225992	species		FN	0.0003	11	mOTUs-recall
225992.1	strain		FN	0.0003	11	mOTUs-recall
227307	genus		FN	2.111	11	mOTUs-recall
2292004	species		FN	0.2078	11	mOTUs-recall
2292004.1	strain		FN	0.2078	11	mOTUs-recall
2292286	species		FN	1.3165	11	mOTUs-recall
2292286.1	strain		FN	1.3165	11	mOTUs-recall
2305483.1	strain		FN	0.6903	11	mOTUs-recall
2315629.1	strain		FN	0.0233	11	mOTUs-recall
2316020	genus		FN	8.8366	11	mOTUs-recall
239759	genus	0.39711564614256156	TP	0.177	11	mOTUs-recall
239934	genus	0.6388573417995815	TP	0.1433	11	mOTUs-recall
239935	species		FN	0.0007	11	mOTUs-recall
239935.14	strain		FN	0.0003	11	mOTUs-recall
239935.20	strain		FN	0.0003	11	mOTUs-recall
244127	genus		FN	0.0003	11	mOTUs-recall
2488596.1	strain		FN	0.1695	11	mOTUs-recall
249588	genus		FN	0.6131	11	mOTUs-recall
2500819.1	strain		FN	0.07	11	mOTUs-recall
2502306.1	strain		FN	0.8227	11	mOTUs-recall
2508180.1	strain		FN	0.0213	11	mOTUs-recall
2508185.1	strain		FN	0.3341	11	mOTUs-recall
2508187.1	strain		FN	0.0075	11	mOTUs-recall
2508193.1	strain		FN	0.0003	11	mOTUs-recall
2508195.1	strain		FN	0.0205	11	mOTUs-recall
2559587	realm		FN	5.477	11	mOTUs-recall
2560086	genus		FN	0.6037	11	mOTUs-recall
2560145	genus		FN	0.1033	11	mOTUs-recall
2560244	genus		FN	0.294	11	mOTUs-recall
2560442	species		FN	1.1112	11	mOTUs-recall
2560455	species		FN	0.2254	11	mOTUs-recall
2560541	species		FN	0.6037	11	mOTUs-recall
2560544	species		FN	0.0994	11	mOTUs-recall
2562174.1	strain		FN	1.9056	11	mOTUs-recall
2576478.1	strain		FN	0.0481	11	mOTUs-recall
2584570	species		FN	0.1426	11	mOTUs-recall
2584570.1	strain		FN	0.1426	11	mOTUs-recall
2589652.1	strain		FN	2.143	11	mOTUs-recall
2601632.1	strain		FN	0.1285	11	mOTUs-recall
2678885	genus		FN	0.0073	11	mOTUs-recall
2681604.1	strain		FN	0.381	11	mOTUs-recall
2681617.1	strain		FN	0.4106	11	mOTUs-recall
2681630.1	strain		FN	0.1348	11	mOTUs-recall
2711185.1	strain		FN	0.7145	11	mOTUs-recall
2714735.1	strain		FN	0.1033	11	mOTUs-recall
2719313	genus		FN	0.0187	11	mOTUs-recall
2731341	realm		FN	34.6713	11	mOTUs-recall
2731342	realm		FN	6.7498	11	mOTUs-recall
2731360	kingdom		FN	34.6713	11	mOTUs-recall
2731618	phylum		FN	34.6713	11	mOTUs-recall
2731619	class		FN	34.6713	11	mOTUs-recall
2731689	family		FN	0.1938	11	mOTUs-recall
2731690	family		FN	0.9132	11	mOTUs-recall
2731691	family		FN	4.2548	11	mOTUs-recall
2731946	genus		FN	0.03	11	mOTUs-recall
2732004	realm		FN	0.267	11	mOTUs-recall
2732005	kingdom		FN	0.267	11	mOTUs-recall
2732008	phylum		FN	0.267	11	mOTUs-recall
2732017	genus		FN	0.0481	11	mOTUs-recall
2732051	genus		FN	1.1873	11	mOTUs-recall
2732063	genus		FN	0.798	11	mOTUs-recall
2732090	kingdom		FN	1.0056	11	mOTUs-recall
2732091	kingdom		FN	0.8847	11	mOTUs-recall
2732092	kingdom		FN	4.8595	11	mOTUs-recall
2732094	order		FN	1.0056	11	mOTUs-recall
2732396	kingdom		FN	5.477	11	mOTUs-recall
2732407	phylum		FN	0.4397	11	mOTUs-recall
2732408	phylum		FN	5.0373	11	mOTUs-recall
2732410	phylum		FN	1.0056	11	mOTUs-recall
2732411	class		FN	1.0056	11	mOTUs-recall
2732412	phylum		FN	0.8847	11	mOTUs-recall
2732413	class		FN	0.8847	11	mOTUs-recall
2732414	order		FN	0.8847	11	mOTUs-recall
2732415	phylum		FN	0.2474	11	mOTUs-recall
2732416	phylum		FN	2.5011	11	mOTUs-recall
2732421	class		FN	0.0234	11	mOTUs-recall
2732422	class		FN	0.224	11	mOTUs-recall
2732423	class		FN	2.5011	11	mOTUs-recall
2732506	class		FN	1.3531	11	mOTUs-recall
2732507	class		FN	3.6843	11	mOTUs-recall
2732529	class		FN	0.267	11	mOTUs-recall
2732532	order		FN	0.0234	11	mOTUs-recall
2732534	order		FN	0.224	11	mOTUs-recall
2732536	order		FN	1.5397	11	mOTUs-recall
2732537	order		FN	0.9614	11	mOTUs-recall
2732551	order		FN	3.6843	11	mOTUs-recall
2732558	order		FN	0.267	11	mOTUs-recall
2732677	genus		FN	1.3294	11	mOTUs-recall
2732686	genus		FN	1.2825	11	mOTUs-recall
2732779	species		FN	1.3294	11	mOTUs-recall
2732873	genus		FN	0.2175	11	mOTUs-recall
2732876	genus		FN	0.5814	11	mOTUs-recall
2732878	genus		FN	0.1508	11	mOTUs-recall
2732928	genus		FN	0.4231	11	mOTUs-recall
2732960	genus		FN	0.1938	11	mOTUs-recall
2732978	genus		FN	0.1348	11	mOTUs-recall
2733085	genus		FN	0.0044	11	mOTUs-recall
2733124	genus		FN	0.4536	11	mOTUs-recall
2733141	genus		FN	0.0003	11	mOTUs-recall
2733583	species		FN	0.0421	11	mOTUs-recall
2733636	species		FN	0.3884	11	mOTUs-recall
2733669	species		FN	0.032	11	mOTUs-recall
2733874	species		FN	0.0073	11	mOTUs-recall
2733923	species		FN	0.03	11	mOTUs-recall
2733982	species		FN	0.8651	11	mOTUs-recall
2734031	species		FN	1.1873	11	mOTUs-recall
2734077	species		FN	0.0044	11	mOTUs-recall
2734156	species		FN	0.0003	11	mOTUs-recall
2748764	species		FN	0.5153	11	mOTUs-recall
2759	domain		FN	1.0105	11	mOTUs-recall
2759736	genus		FN	0.0003	11	mOTUs-recall
2762819.1	strain		FN	0.1805	11	mOTUs-recall
2767887	genus		FN	0.003	11	mOTUs-recall
2787083	species		FN	4.0559	11	mOTUs-recall
2787083.1	strain		FN	4.0559	11	mOTUs-recall
2787099	species		FN	0.0354	11	mOTUs-recall
2787099.1	strain		FN	0.0354	11	mOTUs-recall
2787128	species		FN	0.1764	11	mOTUs-recall
2787128.1	strain		FN	0.1764	11	mOTUs-recall
2787854	other entries		FN	2.1891	11	mOTUs-recall
2789016.1	strain		FN	0.4397	11	mOTUs-recall
2799577	species		FN	0.0003	11	mOTUs-recall
2799577.1	strain		FN	0.0003	11	mOTUs-recall
28025	species	0.3621771097284596	TP	0.2047	11	mOTUs-recall
28025.1	strain		FN	0.2047	11	mOTUs-recall
28026	species	0.00535609384524924	TP	0.0016	11	mOTUs-recall
28026.33	strain		FN	0.0006	11	mOTUs-recall
28026.5	strain		FN	0.001	11	mOTUs-recall
2810280	family		FN	0.0627	11	mOTUs-recall
28116	species	6.538027297298561	FP		11	mOTUs-recall
28118	species	0.11494966655794495	TP	0.0598	11	mOTUs-recall
28118.1	strain		FN	0.0598	11	mOTUs-recall
28216	class	0.22803546629278454	TP	0.1012	11	mOTUs-recall
2822463	genus		FN	0.2078	11	mOTUs-recall
283	genus		FN	0.0003	11	mOTUs-recall
283168	genus	0.11304931147079054	TP	0.0598	11	mOTUs-recall
2836105.1	strain		FN	0.1804	11	mOTUs-recall
2842243	class		FN	0.4397	11	mOTUs-recall
2842247	order		FN	0.4397	11	mOTUs-recall
2842319	family		FN	0.4397	11	mOTUs-recall
2842329	family		FN	2.2341	11	mOTUs-recall
2842574	genus		FN	0.4106	11	mOTUs-recall
2842728	genus		FN	2.143	11	mOTUs-recall
2842814	genus		FN	0.1107	11	mOTUs-recall
2842908	genus		FN	0.429	11	mOTUs-recall
2842979	genus		FN	0.1224	11	mOTUs-recall
2842995	genus		FN	0.4397	11	mOTUs-recall
2843351	genus		FN	0.4715	11	mOTUs-recall
2843367	genus		FN	0.1368	11	mOTUs-recall
2843387	genus		FN	0.0773	11	mOTUs-recall
2843455	genus		FN	0.0764	11	mOTUs-recall
2843956	species		FN	0.1224	11	mOTUs-recall
2843966	species		FN	0.1362	11	mOTUs-recall
2843974	species		FN	0.002	11	mOTUs-recall
2843976	species		FN	0.0219	11	mOTUs-recall
2843978	species		FN	0.0524	11	mOTUs-recall
2843982	species		FN	0.0007	11	mOTUs-recall
2844138	species		FN	0.429	11	mOTUs-recall
2844173	species		FN	0.0773	11	mOTUs-recall
2844199	species		FN	0.8227	11	mOTUs-recall
2844204	species		FN	2.143	11	mOTUs-recall
2844208	species		FN	0.0213	11	mOTUs-recall
2844219	species		FN	0.1021	11	mOTUs-recall
2844219.1	strain		FN	0.1021	11	mOTUs-recall
2844220	species		FN	0.1842	11	mOTUs-recall
2844220.1	strain		FN	0.1842	11	mOTUs-recall
2844227	species		FN	0.1033	11	mOTUs-recall
2844803	species		FN	2.0573	11	mOTUs-recall
2844803.1	strain		FN	2.0573	11	mOTUs-recall
2844805	species		FN	0.0537	11	mOTUs-recall
2844805.1	strain		FN	0.0537	11	mOTUs-recall
2845148	species		FN	0.0504	11	mOTUs-recall
2845149	species		FN	0.3983	11	mOTUs-recall
2845153	species		FN	0.0092	11	mOTUs-recall
2845161	species		FN	0.4142	11	mOTUs-recall
2845163	species		FN	0.3743	11	mOTUs-recall
2845169	species		FN	1.9754	11	mOTUs-recall
2845171	species		FN	0.6092	11	mOTUs-recall
2845179	species		FN	0.1631	11	mOTUs-recall
2845186	species		FN	0.3045	11	mOTUs-recall
2845189	species		FN	0.4715	11	mOTUs-recall
2845425	species		FN	0.07	11	mOTUs-recall
2845435	species		FN	1.3828	11	mOTUs-recall
2845444	species		FN	0.0325	11	mOTUs-recall
2845457	species		FN	0.0466	11	mOTUs-recall
2845471	species		FN	0.6903	11	mOTUs-recall
2845899	species		FN	0.1325	11	mOTUs-recall
2845899.1	strain		FN	0.1325	11	mOTUs-recall
2845900	species		FN	0.1911	11	mOTUs-recall
2845900.1	strain		FN	0.1911	11	mOTUs-recall
2847058.1	strain		FN	0.0773	11	mOTUs-recall
2853091.1	strain		FN	0.3812	11	mOTUs-recall
286	genus		FN	0.0006	11	mOTUs-recall
2860374.1	strain		FN	0.0419	11	mOTUs-recall
2865794.1	strain		FN	0.2629	11	mOTUs-recall
2873413	species		FN	0.6151	11	mOTUs-recall
2873413.1	strain		FN	0.6151	11	mOTUs-recall
2885687	species		FN	0.0051	11	mOTUs-recall
2885687.1	strain		FN	0.0051	11	mOTUs-recall
2886925.1	strain		FN	1.1872	11	mOTUs-recall
28901	species	0.7962205698389812	TP	0.3745	11	mOTUs-recall
2892346.1	strain		FN	0.2686	11	mOTUs-recall
2894747.1	strain		FN	0.0664	11	mOTUs-recall
2894753.1	strain		FN	0.0282	11	mOTUs-recall
2905675.1	strain		FN	1.4009	11	mOTUs-recall
2910155.1	strain		FN	0.1938	11	mOTUs-recall
2915325.1	strain		FN	0.0471	11	mOTUs-recall
2916678	order		FN	0.0355	11	mOTUs-recall
29252	species		FN	0.1348	11	mOTUs-recall
292800	species	4.249196559470438	TP	2.0088	11	mOTUs-recall
292800.1	strain		FN	2.0075	11	mOTUs-recall
292800.3	strain		FN	0.0013	11	mOTUs-recall
29391	species		FN	0.0003	11	mOTUs-recall
29391.1	strain		FN	0.0003	11	mOTUs-recall
2942963	family		FN	0.0039	11	mOTUs-recall
2942964	family		FN	0.0452	11	mOTUs-recall
2942965	family		FN	0.0038	11	mOTUs-recall
2942966	family		FN	0.0008	11	mOTUs-recall
2942979	genus		FN	0.0038	11	mOTUs-recall
2942991	genus		FN	0.0008	11	mOTUs-recall
2946167	family		FN	0.4725	11	mOTUs-recall
2946170	family		FN	2.9106	11	mOTUs-recall
29465	genus	0.12642354248308932	TP	0.0545	11	mOTUs-recall
29466	species	0.12854871793942896	TP	0.0545	11	mOTUs-recall
29466.2	strain		FN	0.0545	11	mOTUs-recall
2948767	genus		FN	0.0452	11	mOTUs-recall
2948775	genus		FN	0.0044	11	mOTUs-recall
2948785	genus		FN	0.0039	11	mOTUs-recall
29547	class	0.1260696124459656	TP	0.0848	11	mOTUs-recall
2955712	species		FN	0.0008	11	mOTUs-recall
2955996	species		FN	0.0452	11	mOTUs-recall
2956041	species		FN	0.0044	11	mOTUs-recall
2956046	species		FN	0.0038	11	mOTUs-recall
2956060	species		FN	0.0039	11	mOTUs-recall
2970333.1	strain		FN	0.0775	11	mOTUs-recall
2974251	genus		FN	0.0033	11	mOTUs-recall
2986396.1	strain		FN	0.0039	11	mOTUs-recall
2986398.1	strain		FN	0.0452	11	mOTUs-recall
2986405.1	strain		FN	0.0038	11	mOTUs-recall
2986411.1	strain		FN	0.0008	11	mOTUs-recall
2986997	species		FN	0.2719	11	mOTUs-recall
2986997.4	strain		FN	0.2719	11	mOTUs-recall
301301	species	0.8115872701322848	TP	0.4329	11	mOTUs-recall
301301.1	strain		FN	0.4329	11	mOTUs-recall
3025755	genus		FN	0.0548	11	mOTUs-recall
3031449	class		FN	0.0003	11	mOTUs-recall
3031852	class		FN	0.0848	11	mOTUs-recall
3044455	family		FN	0.2065	11	mOTUs-recall
3044459	family		FN	0.1677	11	mOTUs-recall
3044711	genus		FN	0.1805	11	mOTUs-recall
3044787	genus		FN	0.1285	11	mOTUs-recall
3044836	genus		FN	0.718	11	mOTUs-recall
3044857	genus		FN	0.1677	11	mOTUs-recall
3047960	species		FN	0.1519	11	mOTUs-recall
3047960.1	strain		FN	0.1519	11	mOTUs-recall
3047961	species		FN	0.836	11	mOTUs-recall
3047961.1	strain		FN	0.836	11	mOTUs-recall
3052041	species		FN	0.0749	11	mOTUs-recall
3052041.1	strain		FN	0.0749	11	mOTUs-recall
3052121	species		FN	0.4421	11	mOTUs-recall
3052121.1	strain		FN	0.4421	11	mOTUs-recall
3052716	species		FN	0.1491	11	mOTUs-recall
3052716.1	strain		FN	0.1491	11	mOTUs-recall
3052757	species		FN	0.4133	11	mOTUs-recall
3059847	species		FN	0.2196	11	mOTUs-recall
3059987	species		FN	0.1805	11	mOTUs-recall
3060012	species		FN	0.3812	11	mOTUs-recall
3060080	species		FN	0.7145	11	mOTUs-recall
3060524	species		FN	0.1285	11	mOTUs-recall
3060525	species		FN	0.0471	11	mOTUs-recall
3060720	species		FN	0.2629	11	mOTUs-recall
3060722	species		FN	0.0419	11	mOTUs-recall
3060806	species		FN	0.1677	11	mOTUs-recall
3082720	order		FN	0.2782	11	mOTUs-recall
3082768	order		FN	0.011	11	mOTUs-recall
3085636	order		FN	14.6953	11	mOTUs-recall
3085642	family		FN	0.2078	11	mOTUs-recall
3152113	family		FN	0.309	11	mOTUs-recall
3152907	genus		FN	1.9056	11	mOTUs-recall
31532	species		FN	1.4009	11	mOTUs-recall
31953	family	0.37993951439080936	TP	0.2198	11	mOTUs-recall
31977	family	0.12765410450745102	TP	0.0545	11	mOTUs-recall
31979	family	0.6248980750299622	TP	0.0438	11	mOTUs-recall
32066	phylum	0.45066023436057706	TP	0.2181	11	mOTUs-recall
3239874	class		FN	0.0355	11	mOTUs-recall
328812	species	1.0137665413352936	TP	0.5521	11	mOTUs-recall
328812.1	strain		FN	0.5521	11	mOTUs-recall
328813	species		FN	0.0006	11	mOTUs-recall
328813.7	strain		FN	0.0006	11	mOTUs-recall
33024	genus	1.5439763078942939	TP	0.7772	11	mOTUs-recall
33035	species	2.856257460448891	FP		11	mOTUs-recall
33038	species	0.4920154196557289	TP	0.2292	11	mOTUs-recall
33038.21	strain		FN	0.0013	11	mOTUs-recall
33038.8	strain		FN	0.2278	11	mOTUs-recall
33039	species	17.863116986147542	TP	8.6074	11	mOTUs-recall
33039.1	strain		FN	8.6074	11	mOTUs-recall
33208	kingdom		FN	0.001	11	mOTUs-recall
3379134	kingdom		FN	23.7021	11	mOTUs-recall
338102.1	strain		FN	0.4881	11	mOTUs-recall
338106.1	strain		FN	0.0626	11	mOTUs-recall
338188	species	10.842045640626251	TP	5.2718	11	mOTUs-recall
338188.1	strain		FN	5.2718	11	mOTUs-recall
3384189	kingdom		FN	0.2181	11	mOTUs-recall
33958	family	0.01860454986879437	TP	0.0581	11	mOTUs-recall
3412625	phylum		FN	2.111	11	mOTUs-recall
3412723	class		FN	2.111	11	mOTUs-recall
3420540	order		FN	3.231	11	mOTUs-recall
3420545	order		FN	2.9106	11	mOTUs-recall
3420546	order		FN	2.111	11	mOTUs-recall
3424631	family		FN	0.3198	11	mOTUs-recall
3424636	family		FN	0.4231	11	mOTUs-recall
3424637	family		FN	2.7779	11	mOTUs-recall
3424659	family		FN	0.0035	11	mOTUs-recall
3424663	family		FN	2.0257	11	mOTUs-recall
3424670	family		FN	0.6562	11	mOTUs-recall
3427486	species		FN	1.9056	11	mOTUs-recall
3427815	species		FN	0.1938	11	mOTUs-recall
3428094	species		FN	0.0989	11	mOTUs-recall
3428094.1	strain		FN	0.0989	11	mOTUs-recall
3428265	species		FN	0.0664	11	mOTUs-recall
3428266	species		FN	0.0282	11	mOTUs-recall
3428276	species		FN	0.0775	11	mOTUs-recall
3428277	species		FN	0.1695	11	mOTUs-recall
3428278	species		FN	0.3341	11	mOTUs-recall
3428283	species		FN	0.1804	11	mOTUs-recall
3428289	species		FN	0.0075	11	mOTUs-recall
3428526	species		FN	0.0481	11	mOTUs-recall
3430121	species		FN	0.8941	11	mOTUs-recall
