rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
phylum	17	0.01349702680853174	7.076906767218603	0.026529080000000045	0.9	0.391304347826087	0.5454545454545454	9.0	14.0	1.0	23.0	0.375	0.6467309359558522	0.2062612434972088	0.01326452089908993
phylum	16	0.01349702680853174	7.076906767218603	0.20666881	0.9090909090909091	0.45454545454545453	0.6060606060606061	10.0	12.0	1.0	22.0	0.43478260869565216	0.47620911519054465	0.15406100769439743	0.10333436314958291
phylum	15	0.01349702680853174	7.076906767218603	0.14577241000000007	0.9090909090909091	0.45454545454545453	0.6060606060606061	10.0	12.0	1.0	22.0	0.43478260869565216	0.8987184746009544	0.29074931456361147	0.07288613612260139
phylum	14	0.01349702680853174	7.076906767218603	0.22964252999999996	0.9090909090909091	0.45454545454545453	0.6060606060606061	10.0	12.0	1.0	22.0	0.43478260869565216	0.5259476084482457	0.1701521788795948	0.1148213321704793
phylum	10	0.01349702680853174	7.076906767218603	0.09736187000000003	0.9166666666666666	0.5238095238095238	0.6666666666666667	11.0	10.0	1.0	21.0	0.5	0.9963488343439719	0.32725948148669365	0.048680816462211916
phylum	13	0.01349702680853174	7.076906767218603	0.05321786999999997	0.9090909090909091	0.47619047619047616	0.6249999999999999	10.0	11.0	1.0	21.0	0.45454545454545453	0.9770865312522803	0.3209326097077176	0.026608923425118294
phylum	1	0.01349702680853174	7.076906767218603	0.012452959999999942	0.9090909090909091	0.4166666666666667	0.5714285714285715	10.0	14.0	1.0	24.0	0.4	0.8957127170213995	0.28184315459607345	0.006226474147114271
phylum	12	0.01349702680853174	7.076906767218603	0.06320816000000001	0.9090909090909091	0.4166666666666667	0.5714285714285715	10.0	14.0	1.0	24.0	0.4	1.0451810579399858	0.3288745608898498	0.0316040205844413
phylum	0	0.01349702680853174	7.076906767218603	0.03255648000000001	0.9	0.4090909090909091	0.5625000000000001	9.0	13.0	1.0	22.0	0.391304347826087	0.9108760274053269	0.29468247076829696	0.016278257580518193
class	7	0.01349702680853174	7.076906767218603	0.05115853999999999	0.9444444444444444	0.4722222222222222	0.6296296296296297	17.0	19.0	1.0	36.0	0.4594594594594595	1.059360202406095	0.29562009315416093	0.025579266930487964
class	6	0.01349702680853174	7.076906767218603	0.041537329999999935	0.9473684210526315	0.47368421052631576	0.631578947368421	18.0	20.0	1.0	38.0	0.46153846153846156	1.2987071038179236	0.3570244241075545	0.02076871266419553
class	5	0.01349702680853174	7.076906767218603	0.05282230000000007	0.9473684210526315	0.47368421052631576	0.631578947368421	18.0	20.0	1.0	38.0	0.46153846153846156	1.2728992579761331	0.3499296517204362	0.026411171393048865
class	4	0.01349702680853174	7.076906767218603	0.053186289999999935	0.9473684210526315	0.4864864864864865	0.6428571428571428	18.0	19.0	1.0	37.0	0.47368421052631576	1.284121460566365	0.3556218921703542	0.026593210818196746
class	3	0.01349702680853174	7.076906767218603	0.040951959999999926	0.9444444444444444	0.425	0.5862068965517241	17.0	23.0	1.0	40.0	0.4146341463414634	1.2526438075581556	0.33957298500529043	0.020475986961835533
class	2	0.01349702680853174	7.076906767218603	0.05411849999999996	0.9444444444444444	0.4594594594594595	0.6181818181818182	17.0	20.0	1.0	37.0	0.4473684210526316	1.332002093220123	0.3688818537125694	0.027059354449108154
class	19	0.01349702680853174	7.076906767218603	0.22914964999999993	0.95	0.48717948717948717	0.6440677966101694	19.0	20.0	1.0	39.0	0.475	1.596156930100296	0.43568447436568974	0.11457474078756548
class	10	0.01349702680853174	7.076906767218603	0.10684956999999995	0.95	0.5277777777777778	0.6785714285714285	19.0	17.0	1.0	36.0	0.5135135135135135	1.2983348696933754	0.36230724379895085	0.0534246436918174
class	16	0.01349702680853174	7.076906767218603	0.27781746000000007	0.9411764705882353	0.41025641025641024	0.5714285714285713	16.0	23.0	1.0	39.0	0.4	0.719012467254434	0.19626050731643388	0.13890842162330402
class	15	0.01349702680853174	7.076906767218603	0.16506834000000004	0.9444444444444444	0.4146341463414634	0.576271186440678	17.0	24.0	1.0	41.0	0.40476190476190477	1.4195986375519556	0.38227308156478296	0.08253407426047389
class	14	0.01349702680853174	7.076906767218603	0.27903974000000004	0.9444444444444444	0.4146341463414634	0.576271186440678	17.0	24.0	1.0	41.0	0.40476190476190477	0.7276859572349558	0.19595309964746607	0.1395196035175573
class	13	0.01349702680853174	7.076906767218603	0.10715661000000004	0.9444444444444444	0.4473684210526316	0.6071428571428572	17.0	21.0	1.0	38.0	0.4358974358974359	1.2452975810011202	0.34234174156160463	0.05357830366054243
class	12	0.01349702680853174	7.076906767218603	0.07830798000000001	0.9411764705882353	0.4	0.5614035087719298	16.0	24.0	1.0	40.0	0.3902439024390244	1.356901939691804	0.3678358039535694	0.03915409297526454
class	11	0.01349702680853174	7.076906767218603	0.08138024000000002	0.9444444444444444	0.425	0.5862068965517241	17.0	23.0	1.0	40.0	0.4146341463414634	1.2506051614731464	0.33902033856878633	0.040690172490322515
