1091494	4796711
109232	1353450
109264	37474605
109328	2870544
109330	7527029
1093897	33593884
1093900	40366568
1094	2094018
1094184	4837576
1094342	4528424
1094350	26543684
1094466	2993089
1094489	1596490
1094491	1624667
1094508	2837411
1094552	1922932
1094556	2170653
1094557	1571225
1094559	2254945
1094563	1970822
1094715	3909670
109472	2125638
1095025	2546965
1095026	2460989
1095194	51850041
1095552	5029135
1095630	82384847
1095749	2253160
1095767	3410512
1095768	5003540
1095769	4188269
1095770	1758598
1095772	3009940
1095774	4867131
1095776	4641793
1095777	3417124
1095778	4009868
1095914	7228148
1096243	2576487
1096246	6863335
1096341	3103119
109663	1273530
1096750	6648366
1096779	3787993
1096929	3719665
1096930	4857928
1097667	5092500
1097677	3063596
109790	1672949
1098	2305678
1099794	6308228
110093	64917104
110101	4075529
1101373	2741283
1101402	2736439
1101404	4329857
110163	1889207
110321	6534206
110322	6629975
110365	14009070
1104324	2467972
1104446	1283624
1104773	3293016
1104775	2860800
1104777	4556803
1104779	2861518
1104781	5687865
110479	3315768
110505	4865109
1105094	1109804
1105107	1150228
1105110	1323280
1105113	1305467
1105143	8596726
1105144	5854223
1105145	9689237
1105367	3439591
1107311	3387090
1107316	2498959
1107882	6968952
1108045	6434991
1108140	8198227
110845	1551135
1108595	5041230
1108812	4812247
1108849	30363515
1109010	3770737
110933	4069854
110935	3920719
1109412	5360730
1109740	4101932
1109741	3912878
111015	3051613
1110392	5164553
1110509	2571034
1110546	2041114
1110688	3655024
1111041	5301174
111105	2388563
1111115	4359123
1111140	4038814
1111473	2483352
1111479	3398558
1111729	2917684
1111730	3079036
1111731	5735294
1111732	2563334
1111733	6111684
1111737	4526423
1111738	4196086
1111760	2097874
1112	3090363
1112204	5844299
1114263	4384919
111463	81811784
1114856	4934841
1114861	5554530
1114867	5610911
1114870	5002601
1114873	5359952
1114874	5904555
1114875	5421104
1114878	3661677
1114880	4110035
1114924	6027197
1114962	5706534
1114963	5313474
1114964	4693489
1114970	6551245
111564	4944651
1115758	2588193
1116213	513880
1116229	39509734
1116389	5750119
1116472	4136943
1117041	4451235
1117313	4721971
1117319	4752413
1117379	5371144
1117644	897443
1117647	4274427
111769	3724392
111770	4355037
1117702	3968408
1117707	5850270
1117708	5169742
111780	5544990
111802	11015280
111803	8774286
1118054	5060362
1118057	2101866
1118059	1770670
111806	7396071
1118060	2280503
1118062	1773998
111807	10453160
1118202	2120336
111831	4226795
1118379	4224047
111844	2169356
1118451	4956527
1119056	3616418
